Audio Path,Segment Index,Plate Thickness,Electrode,Type of Current,Split
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,25,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,26,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,27,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,28,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,29,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,30,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,31,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,32,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,33,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,34,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,35,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,36,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,37,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,38,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,39,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,40,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,41,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,42,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,43,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,44,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,45,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,46,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,47,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,48,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,49,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,50,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,51,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,52,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,53,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,54,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,55,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,56,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,57,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,58,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,59,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,60,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,61,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,62,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,63,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,64,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,65,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,66,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,67,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143210_Audio/240912-143210_6013-2.wav,68,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,0,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,1,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,2,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,3,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,4,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,5,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,6,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,7,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,8,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,9,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,10,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,11,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,12,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,13,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,14,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,15,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,16,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,17,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,18,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,19,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,20,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,21,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,22,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,23,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,24,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,25,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,26,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,27,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,28,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,29,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,30,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,31,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,32,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,33,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,34,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,35,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,36,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,37,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,38,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,39,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,40,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,41,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,42,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,43,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,44,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,45,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,46,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,47,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,48,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,49,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,50,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,51,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,52,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,53,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,54,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,55,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,56,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,57,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,58,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,59,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,60,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,61,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,62,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,63,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,64,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,65,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,66,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,67,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,68,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,69,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,70,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,71,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,72,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,73,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,74,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,75,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,76,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,77,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,78,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,79,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,80,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143316_Audio/240912-143316_6013-2.wav,81,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,0,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,1,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,2,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,3,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,4,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,5,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,6,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,7,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,8,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,9,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,10,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,11,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,12,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,13,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,14,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,15,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,16,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,17,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,18,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,19,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,20,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,21,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,22,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,23,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,24,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,25,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,26,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,27,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,28,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,29,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,30,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,31,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,32,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,33,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,34,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,35,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,36,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,37,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,38,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,39,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,40,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,41,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,42,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,43,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,44,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,45,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,46,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,47,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,48,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,49,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,50,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,51,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,52,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,53,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,54,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,55,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,56,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,57,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,58,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,59,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,60,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,61,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,62,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,63,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,64,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,65,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143431_Audio/240912-143431_6013-2.wav,66,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,0,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,1,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,2,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,3,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,4,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,5,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,6,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,7,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,8,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,9,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,10,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,11,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,12,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,13,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,14,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,15,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,16,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,17,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,18,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,19,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,20,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,21,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,22,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,23,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,24,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,25,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,26,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,27,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,28,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,29,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,30,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,31,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,32,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,33,Placa_6mm,E6013,DC,train
audio/Placa_6mm/E6013/DC/240912-143534_Audio/240912-143534_6013-2.wav,34,Placa_6mm,E6013,DC,train
