audio_path,sesion,segment_index,placa,electrodo,corriente,true_plate,true_electrode,true_current,pred_plate,pred_electrode,pred_current
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,7,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,8,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,9,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,10,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,11,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,12,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,13,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,14,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,15,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,16,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-145142_Audio/240812-145142_6013-2.wav,240812-145142_Audio,17,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,0,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,1,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,2,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,3,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6011,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,4,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,5,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,6,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,7,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,8,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,9,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,10,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,11,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,12,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,13,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,14,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,15,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,16,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,17,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,18,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,19,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/AC/240812-152245_Audio/240812-152245_6013-2.wav,240812-152245_Audio,20,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC,Placa_3mm,E6013,AC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,0,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_12mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,1,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_12mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,2,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,3,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,4,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,5,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,6,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_12mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,7,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,8,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,9,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,10,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,11,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,12,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,13,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,14,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,15,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,16,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_12mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-123536_Audio/240819-123536_6013-2.wav,240819-123536_Audio,17,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,0,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,1,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,2,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,3,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,4,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,5,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,6,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,7,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,8,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_6mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,9,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,10,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,11,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,12,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E6013/DC/240819-131445_Audio/240819-131445_6013-2.wav,240819-131445_Audio,13,Placa_3mm,E6013,DC,Placa_3mm,E6013,DC,Placa_3mm,E6010,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,0,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,1,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,2,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,3,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,4,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,5,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,6,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,7,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,8,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,9,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,10,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,11,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,12,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,13,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,14,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,15,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,16,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-115807_Audio/240826-115807_6013-2.wav,240826-115807_Audio,17,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,0,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,1,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,2,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,3,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,4,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,5,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,6,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,7,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,8,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,9,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,10,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,11,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,12,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,13,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,14,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,15,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,16,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,17,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,18,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_6mm,E7018,DC
audio/Placa_3mm/E7018/DC/240826-120415_Audio/240826-120415_6013-2.wav,240826-120415_Audio,19,Placa_3mm,E7018,DC,Placa_3mm,E7018,DC,Placa_3mm,E7018,AC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,0,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,1,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,2,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,3,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,4,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,5,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,6,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,7,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,8,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,9,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,10,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,11,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,12,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,13,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,14,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,15,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,16,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,17,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6011,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,18,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,19,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,20,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,21,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-124937_Audio/240926-124937_6013-2.wav,240926-124937_Audio,22,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,0,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,1,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,2,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,3,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,4,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,5,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6011,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,6,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,7,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_12mm,E6011,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,8,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,9,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,10,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,11,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,12,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,13,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
audio/Placa_6mm/E6010/DC/240926-130341_Audio/240926-130341_6013-2.wav,240926-130341_Audio,14,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC,Placa_6mm,E6010,DC
